class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8973,0.8973807063803341,False,1.0
capsules,1,0.8765000000000001,0.9736126447811572,False,1.0
cashew,2,0.9594,0.9843949521077262,False,1.0
chewinggum,3,0.9174,0.947658424342371,False,1.0
fryum,4,0.9014,0.945134357775528,False,1.0
macaroni1,5,0.7958000000000001,0.9375161877108769,True,1.0
Average,,0.8912999999999999,0.9476162121829989,,1.0
Task_0_Average,0,0.8973,0.8973807063803341,,1.0
Task_1_Average,1,0.8765000000000001,0.9736126447811572,,1.0
Task_2_Average,2,0.9594,0.9843949521077262,,1.0
Task_3_Average,3,0.9174,0.947658424342371,,1.0
Task_4_Average,4,0.9014,0.945134357775528,,1.0
Task_5_Average,5,0.7958000000000001,0.9375161877108769,,1.0
