class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9837895043011652,False,1.0
cable,1,0.9818215892053973,0.9707811180006433,False,1.0
capsule,2,0.9469485440765856,0.9859744545586395,False,1.0
carpet,3,0.9975922953451044,0.990451337603989,False,1.0
grid,4,0.9924812030075187,0.9763942455861736,False,1.0
hazelnut,5,0.9992857142857142,0.9867497959291699,False,1.0
leather,6,1.0,0.9940666543581933,False,1.0
metal_nut,7,1.0,0.9710009041894334,False,1.0
pill,8,0.986088379705401,0.9895693024841545,True,1.0
Average,,0.9893575250695245,0.9831974796679513,,1.0
Task_0_Average,0,1.0,0.9837895043011652,,1.0
Task_1_Average,1,0.9818215892053973,0.9707811180006433,,1.0
Task_2_Average,2,0.9469485440765856,0.9859744545586395,,1.0
Task_3_Average,3,0.9975922953451044,0.990451337603989,,1.0
Task_4_Average,4,0.9924812030075187,0.9763942455861736,,1.0
Task_5_Average,5,0.9992857142857142,0.9867497959291699,,1.0
Task_6_Average,6,1.0,0.9940666543581933,,1.0
Task_7_Average,7,1.0,0.9710009041894334,,1.0
Task_8_Average,8,0.986088379705401,0.9895693024841545,,1.0
