class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9788717923846358,False,1.0
cable,1,0.9908170914542729,0.9759201915926227,False,1.0
capsule,2,0.9676904666932589,0.9861366265431143,False,1.0
carpet,3,0.995585874799358,0.9869136759607646,False,1.0
grid,4,0.9908103592314119,0.9752485192537891,False,1.0
hazelnut,5,0.9992857142857142,0.985357800818145,False,1.0
leather,6,1.0,0.9891226434562967,True,1.0
Average,,0.9920270723520023,0.9825101785727668,,1.0
Task_0_Average,0,1.0,0.9788717923846358,,1.0
Task_1_Average,1,0.9908170914542729,0.9759201915926227,,1.0
Task_2_Average,2,0.9676904666932589,0.9861366265431143,,1.0
Task_3_Average,3,0.995585874799358,0.9869136759607646,,1.0
Task_4_Average,4,0.9908103592314119,0.9752485192537891,,1.0
Task_5_Average,5,0.9992857142857142,0.985357800818145,,1.0
Task_6_Average,6,1.0,0.9891226434562967,,1.0
