class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9777321510914545,False,1.0
cable,1,0.9913793103448276,0.9756631686315178,False,1.0
capsule,2,0.9565217391304348,0.986854502843589,False,1.0
carpet,3,0.9911717495987158,0.9863723817626934,False,1.0
grid,4,0.9849624060150375,0.9742143455835244,False,1.0
hazelnut,5,1.0,0.9856867626090494,True,1.0
Average,,0.9873392008481693,0.9810872187536379,,1.0
Task_0_Average,0,1.0,0.9777321510914545,,1.0
Task_1_Average,1,0.9913793103448276,0.9756631686315178,,1.0
Task_2_Average,2,0.9565217391304348,0.986854502843589,,1.0
Task_3_Average,3,0.9911717495987158,0.9863723817626934,,1.0
Task_4_Average,4,0.9849624060150375,0.9742143455835244,,1.0
Task_5_Average,5,1.0,0.9856867626090494,,1.0
