metric,value
experiment_name,HP-Simple-Mean
strategy,MoLE-Flow
final_average_img_auc,0.6070891207517174
final_average_pixel_auc,0.9080451186516592
final_average_img_ap,0.7780147198175207
final_average_pixel_ap,0.1558245697708743
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,0.9976222826086957
leather_pixel_auc,0.9688688501085725
leather_img_ap,0.9992002004316992
leather_pixel_ap,0.14127131388310898
grid_img_auc,0.672514619883041
grid_pixel_auc,0.8649929691366047
grid_img_ap,0.8422996136053986
grid_pixel_ap,0.08770987208791776
transistor_img_auc,0.7133333333333334
transistor_pixel_auc,0.8971869558401881
transistor_img_ap,0.7287799976704004
transistor_pixel_ap,0.38017015556100775
screw_img_auc,0.04488624718179956
screw_pixel_auc,0.9011316995212713
screw_img_ap,0.5417790675625842
screw_pixel_ap,0.01414693755146277
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.6070891207517174
oracle_mean_pixel_auc,0.9080451186516592
