class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8995,0.8932948262154109,False,1.0
capsules,1,0.8674999999999999,0.9671931741319474,False,1.0
cashew,2,0.9743999999999999,0.980380064529823,False,1.0
chewinggum,3,0.9374,0.9525815850666361,False,1.0
fryum,4,0.9344,0.9368306875457887,False,1.0
macaroni1,5,0.8795999999999999,0.9241894513248651,False,1.0
macaroni2,6,0.6992,0.8088701393659712,False,1.0
pcb1,7,0.9539,0.9843689681376236,False,1.0
pcb2,8,0.9165,0.9608423596521728,False,1.0
pcb3,9,0.8775247524752475,0.9511101265129123,True,1.0
Average,,0.8939924752475248,0.935966138248315,,1.0
Task_0_Average,0,0.8995,0.8932948262154109,,1.0
Task_1_Average,1,0.8674999999999999,0.9671931741319474,,1.0
Task_2_Average,2,0.9743999999999999,0.980380064529823,,1.0
Task_3_Average,3,0.9374,0.9525815850666361,,1.0
Task_4_Average,4,0.9344,0.9368306875457887,,1.0
Task_5_Average,5,0.8795999999999999,0.9241894513248651,,1.0
Task_6_Average,6,0.6992,0.8088701393659712,,1.0
Task_7_Average,7,0.9539,0.9843689681376236,,1.0
Task_8_Average,8,0.9165,0.9608423596521728,,1.0
Task_9_Average,9,0.8775247524752475,0.9511101265129123,,1.0
