class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8308,0.7904854275984619,False,1.0
capsules,1,0.7346666666666668,0.9579663365130592,False,1.0
cashew,2,0.891,0.9112760443498692,False,1.0
chewinggum,3,0.9056000000000001,0.9758639929948598,False,1.0
fryum,4,0.9369999999999999,0.7853654069222391,True,1.0
Average,,0.8598133333333333,0.8841914416756979,,1.0
Task_0_Average,0,0.8308,0.7904854275984619,,1.0
Task_1_Average,1,0.7346666666666668,0.9579663365130592,,1.0
Task_2_Average,2,0.891,0.9112760443498692,,1.0
Task_3_Average,3,0.9056000000000001,0.9758639929948598,,1.0
Task_4_Average,4,0.9369999999999999,0.7853654069222391,,1.0
