class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8303999999999999,0.9842609970310368,False,1.0
capsules,1,0.68,0.9284708469590353,False,1.0
cashew,2,0.8351999999999999,0.9705404300036121,False,1.0
chewinggum,3,0.9468000000000001,0.9866458910730453,False,1.0
fryum,4,0.9414,0.9429184735560143,False,1.0
macaroni1,5,0.7428,0.9556610816603808,False,1.0
macaroni2,6,0.6657,0.9483937932342277,False,1.0
pcb1,7,0.8052,0.9833151438467749,False,1.0
pcb2,8,0.7411,0.9338920245275657,False,1.0
pcb3,9,0.7547524752475248,0.9747780939973137,False,1.0
pcb4,10,0.9515841584158415,0.9681329431447845,True,1.0
Average,,0.8086306030603061,0.961546338093981,,1.0
Task_0_Average,0,0.8303999999999999,0.9842609970310368,,1.0
Task_1_Average,1,0.68,0.9284708469590353,,1.0
Task_2_Average,2,0.8351999999999999,0.9705404300036121,,1.0
Task_3_Average,3,0.9468000000000001,0.9866458910730453,,1.0
Task_4_Average,4,0.9414,0.9429184735560143,,1.0
Task_5_Average,5,0.7428,0.9556610816603808,,1.0
Task_6_Average,6,0.6657,0.9483937932342277,,1.0
Task_7_Average,7,0.8052,0.9833151438467749,,1.0
Task_8_Average,8,0.7411,0.9338920245275657,,1.0
Task_9_Average,9,0.7547524752475248,0.9747780939973137,,1.0
Task_10_Average,10,0.9515841584158415,0.9681329431447845,,1.0
