class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8991,0.8918665058980182,False,1.0
capsules,1,0.8766666666666666,0.966549979168907,False,1.0
cashew,2,0.9722,0.9806795695053636,False,1.0
chewinggum,3,0.9358,0.9526683021011637,False,1.0
fryum,4,0.9383999999999999,0.9376704503282235,False,1.0
macaroni1,5,0.8795,0.9268502357496953,False,1.0
macaroni2,6,0.6989,0.8084128893963662,False,1.0
pcb1,7,0.9577,0.984255895873154,False,1.0
pcb2,8,0.9147000000000001,0.9611341952727767,False,1.0
pcb3,9,0.8758415841584158,0.9486445886485801,False,1.0
pcb4,10,0.9703960396039604,0.946161377503143,True,1.0
Average,,0.9017458445844583,0.9368085444950356,,1.0
Task_0_Average,0,0.8991,0.8918665058980182,,1.0
Task_1_Average,1,0.8766666666666666,0.966549979168907,,1.0
Task_2_Average,2,0.9722,0.9806795695053636,,1.0
Task_3_Average,3,0.9358,0.9526683021011637,,1.0
Task_4_Average,4,0.9383999999999999,0.9376704503282235,,1.0
Task_5_Average,5,0.8795,0.9268502357496953,,1.0
Task_6_Average,6,0.6989,0.8084128893963662,,1.0
Task_7_Average,7,0.9577,0.984255895873154,,1.0
Task_8_Average,8,0.9147000000000001,0.9611341952727767,,1.0
Task_9_Average,9,0.8758415841584158,0.9486445886485801,,1.0
Task_10_Average,10,0.9703960396039604,0.946161377503143,,1.0
