class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8991,0.8918665058980182,False,1.0
capsules,1,0.8766666666666666,0.966549979168907,False,1.0
cashew,2,0.9722,0.9806795695053636,False,1.0
chewinggum,3,0.9358,0.9526683021011637,False,1.0
fryum,4,0.9383999999999999,0.9376704503282235,False,1.0
macaroni1,5,0.8795,0.9268502357496953,False,1.0
macaroni2,6,0.6989,0.8084128893963662,True,1.0
Average,,0.8857952380952382,0.9235282760211053,,1.0
Task_0_Average,0,0.8991,0.8918665058980182,,1.0
Task_1_Average,1,0.8766666666666666,0.966549979168907,,1.0
Task_2_Average,2,0.9722,0.9806795695053636,,1.0
Task_3_Average,3,0.9358,0.9526683021011637,,1.0
Task_4_Average,4,0.9383999999999999,0.9376704503282235,,1.0
Task_5_Average,5,0.8795,0.9268502357496953,,1.0
Task_6_Average,6,0.6989,0.8084128893963662,,1.0
