class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9411815057621942,False,1.0
cable,1,0.9349700149925038,0.9084222179335855,False,1.0
capsule,2,0.7495013960909455,0.925731882100312,False,1.0
carpet,3,0.9759229534510433,0.9572558285542697,False,1.0
grid,4,0.9314954051796156,0.9004474105236883,False,1.0
hazelnut,5,0.9614285714285714,0.9634161702643199,False,1.0
leather,6,1.0,0.9568139199950929,False,1.0
metal_nut,7,0.9804496578690127,0.956889036743869,False,1.0
pill,8,0.8717948717948718,0.9439343540495363,False,0.9880239520958084
screw,9,0.41217462594794013,0.8357360401279889,False,1.0
tile,10,1.0,0.8646851243324546,True,1.0
Average,,0.8925215906140459,0.9231375900352102,,0.9989112683723462
Task_0_Average,0,1.0,0.9411815057621942,,1.0
Task_1_Average,1,0.9349700149925038,0.9084222179335855,,1.0
Task_2_Average,2,0.7495013960909455,0.925731882100312,,1.0
Task_3_Average,3,0.9759229534510433,0.9572558285542697,,1.0
Task_4_Average,4,0.9314954051796156,0.9004474105236883,,1.0
Task_5_Average,5,0.9614285714285714,0.9634161702643199,,1.0
Task_6_Average,6,1.0,0.9568139199950929,,1.0
Task_7_Average,7,0.9804496578690127,0.956889036743869,,1.0
Task_8_Average,8,0.8717948717948718,0.9439343540495363,,0.9880239520958084
Task_9_Average,9,0.41217462594794013,0.8357360401279889,,1.0
Task_10_Average,10,1.0,0.8646851243324546,,1.0
