class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9833839662257703,False,1.0
cable,1,0.9910044977511244,0.9768893834617093,False,1.0
capsule,2,0.9648982848025529,0.9863203119186561,False,1.0
carpet,3,0.9943820224719101,0.9898916753978347,False,1.0
grid,4,0.9849624060150376,0.975468960740576,True,1.0
Average,,0.9870494422081251,0.9823908595489093,,1.0
Task_0_Average,0,1.0,0.9833839662257703,,1.0
Task_1_Average,1,0.9910044977511244,0.9768893834617093,,1.0
Task_2_Average,2,0.9648982848025529,0.9863203119186561,,1.0
Task_3_Average,3,0.9943820224719101,0.9898916753978347,,1.0
Task_4_Average,4,0.9849624060150376,0.975468960740576,,1.0
