class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9837348553738707,False,1.0
cable,1,0.9891304347826088,0.9739186055678529,False,1.0
capsule,2,0.9716792979656961,0.9862598924014016,False,1.0
carpet,3,0.9971910112359551,0.9893849659076611,False,1.0
grid,4,0.9866332497911445,0.976457226890542,True,1.0
Average,,0.9889267987550809,0.9819511092282657,,1.0
Task_0_Average,0,1.0,0.9837348553738707,,1.0
Task_1_Average,1,0.9891304347826088,0.9739186055678529,,1.0
Task_2_Average,2,0.9716792979656961,0.9862598924014016,,1.0
Task_3_Average,3,0.9971910112359551,0.9893849659076611,,1.0
Task_4_Average,4,0.9866332497911445,0.976457226890542,,1.0
