class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9642427840405335,False,1.0
cable,1,0.9915667166416792,0.9749604950112697,False,1.0
capsule,2,0.9461507778220982,0.985406664213742,False,1.0
carpet,3,0.9823434991974317,0.9816859213857974,False,1.0
grid,4,0.9891395154553049,0.9753899973286557,False,1.0
hazelnut,5,1.0,0.984468122738997,False,1.0
leather,6,1.0,0.98157011046375,False,1.0
metal_nut,7,0.9995112414467253,0.9844252999176394,False,1.0
pill,8,0.9779050736497545,0.9882240618174136,False,1.0
screw,9,0.8825579012092641,0.9828421297900877,True,1.0
Average,,0.9769174725422257,0.9803215586707885,,1.0
Task_0_Average,0,1.0,0.9642427840405335,,1.0
Task_1_Average,1,0.9915667166416792,0.9749604950112697,,1.0
Task_2_Average,2,0.9461507778220982,0.985406664213742,,1.0
Task_3_Average,3,0.9823434991974317,0.9816859213857974,,1.0
Task_4_Average,4,0.9891395154553049,0.9753899973286557,,1.0
Task_5_Average,5,1.0,0.984468122738997,,1.0
Task_6_Average,6,1.0,0.98157011046375,,1.0
Task_7_Average,7,0.9995112414467253,0.9844252999176394,,1.0
Task_8_Average,8,0.9779050736497545,0.9882240618174136,,1.0
Task_9_Average,9,0.8825579012092641,0.9828421297900877,,1.0
