class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8195,0.8094692530978741,False,1.0
capsules,1,0.6994999999999999,0.9450889334554019,False,1.0
cashew,2,0.9218000000000001,0.9538106137373745,False,1.0
chewinggum,3,0.942,0.984075206228295,False,1.0
fryum,4,0.9530000000000001,0.8287141949117922,False,1.0
macaroni1,5,0.8353,0.9639818933908292,False,1.0
macaroni2,6,0.71575,0.8245249756342774,True,1.0
Average,,0.8409785714285715,0.901380724350835,,1.0
Task_0_Average,0,0.8195,0.8094692530978741,,1.0
Task_1_Average,1,0.6994999999999999,0.9450889334554019,,1.0
Task_2_Average,2,0.9218000000000001,0.9538106137373745,,1.0
Task_3_Average,3,0.942,0.984075206228295,,1.0
Task_4_Average,4,0.9530000000000001,0.8287141949117922,,1.0
Task_5_Average,5,0.8353,0.9639818933908292,,1.0
Task_6_Average,6,0.71575,0.8245249756342774,,1.0
