class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.9002,0.8928245449018654,False,1.0
capsules,1,0.8748333333333334,0.9668797996075128,False,1.0
cashew,2,0.97,0.9812690323221166,False,1.0
chewinggum,3,0.9372,0.9514017995835587,False,1.0
fryum,4,0.9482,0.9370143792024873,False,1.0
macaroni1,5,0.8821,0.9238972191655662,True,1.0
Average,,0.9187555555555557,0.9422144624638511,,1.0
Task_0_Average,0,0.9002,0.8928245449018654,,1.0
Task_1_Average,1,0.8748333333333334,0.9668797996075128,,1.0
Task_2_Average,2,0.97,0.9812690323221166,,1.0
Task_3_Average,3,0.9372,0.9514017995835587,,1.0
Task_4_Average,4,0.9482,0.9370143792024873,,1.0
Task_5_Average,5,0.8821,0.9238972191655662,,1.0
