timestamp,current_task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 02:44:23,0,59,1.0,0.9807069237980844,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9807069237980844,1.0
2026-01-07 02:47:50,1,59,1.0,0.9807069237980844,1.0,0.5742128935532235,0.5183079337862323,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7871064467766118,0.7495074287921584,1.0
2026-01-07 02:51:10,2,59,1.0,0.9807069237980844,1.0,0.5742128935532235,0.5183079337862323,1.0,0.42680494615077785,0.4759162941906905,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.6670059465680005,0.6583103839250024,1.0
2026-01-07 02:55:30,3,59,1.0,0.9807069237980844,1.0,0.5742128935532235,0.5183079337862323,1.0,0.42680494615077785,0.4759162941906905,1.0,0.3595505617977528,0.5389518931503812,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.5901421003754386,0.6284707612313472,1.0
2026-01-07 02:59:46,4,59,1.0,0.9807069237980844,1.0,0.5742128935532235,0.5183079337862323,1.0,0.42680494615077785,0.4759162941906905,1.0,0.3595505617977528,0.5389518931503812,1.0,0.7176274018379282,0.8539562803516662,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.6156391606679364,0.6735678650554109,1.0
2026-01-07 03:05:53,5,59,1.0,0.9807069237980844,1.0,0.5742128935532235,0.5183079337862323,1.0,0.42680494615077785,0.4759162941906905,1.0,0.3595505617977528,0.5389518931503812,1.0,0.7176274018379282,0.8539562803516662,1.0,0.5142857142857142,0.6202141234269467,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.5987469196042328,0.6646755747840002,1.0
2026-01-07 03:10:20,6,59,1.0,0.9807069237980844,1.0,0.5742128935532235,0.5183079337862323,1.0,0.42680494615077785,0.4759162941906905,1.0,0.3595505617977528,0.5389518931503812,1.0,0.7176274018379282,0.8539562803516662,1.0,0.5142857142857142,0.6202141234269467,1.0,0.4748641304347826,0.6170023123745478,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.5810493782943114,0.6578651087255071,1.0
2026-01-07 03:14:29,7,59,1.0,0.9807069237980844,1.0,0.5742128935532235,0.5183079337862323,1.0,0.42680494615077785,0.4759162941906905,1.0,0.3595505617977528,0.5389518931503812,1.0,0.7176274018379282,0.8539562803516662,1.0,0.5142857142857142,0.6202141234269467,1.0,0.4748641304347826,0.6170023123745478,1.0,0.4403714565004888,0.6102630043387622,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.5634646380700835,0.651914845677164,1.0
2026-01-07 03:19:28,8,59,1.0,0.9807069237980844,1.0,0.5742128935532235,0.5183079337862323,1.0,0.42680494615077785,0.4759162941906905,1.0,0.3595505617977528,0.5389518931503812,1.0,0.7176274018379282,0.8539562803516662,1.0,0.5142857142857142,0.6202141234269467,1.0,0.4748641304347826,0.6170023123745478,1.0,0.4403714565004888,0.6102630043387622,1.0,0.3120567375886525,0.49264791275733905,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.53553042690548,0.6342185197971834,1.0
2026-01-07 03:25:25,9,59,1.0,0.9807069237980844,1.0,0.5742128935532235,0.5183079337862323,1.0,0.42680494615077785,0.4759162941906905,1.0,0.3595505617977528,0.5389518931503812,1.0,0.7176274018379282,0.8539562803516662,1.0,0.5142857142857142,0.6202141234269467,1.0,0.4748641304347826,0.6170023123745478,1.0,0.4403714565004888,0.6102630043387622,1.0,0.3120567375886525,0.49264791275733905,1.0,0.46443943431030954,0.14120329385707608,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.528421327645963,0.5849169972031727,1.0
