class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9642077042585399,False,1.0
cable,1,0.9910044977511245,0.976529795107377,False,1.0
capsule,2,0.9573195053849223,0.9853199631327674,False,1.0
carpet,3,0.9871589085072231,0.9814261560864506,False,1.0
grid,4,0.9899749373433584,0.9757899184083096,False,1.0
hazelnut,5,1.0,0.9841608720985917,False,1.0
leather,6,1.0,0.9812458438094901,False,1.0
metal_nut,7,1.0,0.9832941989972315,True,1.0
Average,,0.9906822311233285,0.9789968064873448,,1.0
Task_0_Average,0,1.0,0.9642077042585399,,1.0
Task_1_Average,1,0.9910044977511245,0.976529795107377,,1.0
Task_2_Average,2,0.9573195053849223,0.9853199631327674,,1.0
Task_3_Average,3,0.9871589085072231,0.9814261560864506,,1.0
Task_4_Average,4,0.9899749373433584,0.9757899184083096,,1.0
Task_5_Average,5,1.0,0.9841608720985917,,1.0
Task_6_Average,6,1.0,0.9812458438094901,,1.0
Task_7_Average,7,1.0,0.9832941989972315,,1.0
