timestamp,current_task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,pcb3_img_auc,pcb3_pixel_auc,pcb3_routing_acc,pcb4_img_auc,pcb4_pixel_auc,pcb4_routing_acc,pipe_fryum_img_auc,pipe_fryum_pixel_auc,pipe_fryum_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-31 03:30:41,0,59,0.8932,0.8915140919789056,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8932,0.8915140919789056,1.0
2025-12-31 03:35:41,1,59,0.8932,0.8915140919789056,1.0,0.8691666666666666,0.9645389546660786,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8811833333333333,0.9280265233224921,1.0
2025-12-31 03:40:13,2,59,0.8932,0.8915140919789056,1.0,0.8691666666666666,0.9645389546660786,1.0,0.9726,0.9808737593600817,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9116555555555556,0.9456422686683553,1.0
2025-12-31 03:44:51,3,59,0.8932,0.8915140919789056,1.0,0.8691666666666666,0.9645389546660786,1.0,0.9726,0.9808737593600817,1.0,0.9153999999999999,0.9349477439834595,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9125916666666667,0.9429686374971313,1.0
2025-12-31 03:49:40,4,59,0.8932,0.8915140919789056,1.0,0.8691666666666666,0.9645389546660786,1.0,0.9726,0.9808737593600817,1.0,0.9153999999999999,0.9349477439834595,1.0,0.9262,0.9388363627778477,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9153133333333333,0.9421421825532746,1.0
2025-12-31 03:58:29,5,59,0.8932,0.8915140919789056,1.0,0.8691666666666666,0.9645389546660786,1.0,0.9726,0.9808737593600817,1.0,0.9153999999999999,0.9349477439834595,1.0,0.9262,0.9388363627778477,1.0,0.8419000000000001,0.9179202755515347,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9030777777777778,0.9381051980529848,1.0
2025-12-31 04:07:30,6,59,0.8932,0.8915140919789056,1.0,0.8691666666666666,0.9645389546660786,1.0,0.9726,0.9808737593600817,1.0,0.9153999999999999,0.9349477439834595,1.0,0.9262,0.9388363627778477,1.0,0.8419000000000001,0.9179202755515347,1.0,0.649,0.8934950747337043,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8667809523809523,0.9317323232930875,1.0
2025-12-31 04:16:42,7,59,0.8932,0.8915140919789056,1.0,0.8691666666666666,0.9645389546660786,1.0,0.9726,0.9808737593600817,1.0,0.9153999999999999,0.9349477439834595,1.0,0.9262,0.9388363627778477,1.0,0.8419000000000001,0.9179202755515347,1.0,0.649,0.8934950747337043,1.0,0.9234,0.9822217339335605,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8738583333333334,0.9380434996231466,1.0
2025-12-31 04:26:21,8,59,0.8932,0.8915140919789056,1.0,0.8691666666666666,0.9645389546660786,1.0,0.9726,0.9808737593600817,1.0,0.9153999999999999,0.9349477439834595,1.0,0.9262,0.9388363627778477,1.0,0.8419000000000001,0.9179202755515347,1.0,0.649,0.8934950747337043,1.0,0.9234,0.9822217339335605,1.0,0.8767,0.9593681130052699,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8741740740740741,0.9404129011100493,1.0
2025-12-31 04:36:23,9,59,0.8932,0.8915140919789056,1.0,0.8691666666666666,0.9645389546660786,1.0,0.9726,0.9808737593600817,1.0,0.9153999999999999,0.9349477439834595,1.0,0.9262,0.9388363627778477,1.0,0.8419000000000001,0.9179202755515347,1.0,0.649,0.8934950747337043,1.0,0.9234,0.9822217339335605,1.0,0.8767,0.9593681130052699,1.0,0.8120792079207921,0.9536832926240377,1.0,-1,-1,-1.0,-1,-1,-1.0,0.8679645874587459,0.9417399402614481,1.0
